date,time,open,high,low,close,isPositive,isBig,isSmall,isBald,isHair,isBeard,isHammer,isUmbrella,isCross,isDragonfly,isTower,isUpTrend,sma5,sma25,sma50,sma100
2022.01.03,00:00,115.276,115.302,115.267,115.28,True,False,False,False,True,False,False,False,False,False,False,False,115.237,115.128,115.114,114.991
2022.01.03,01:00,115.274,115.313,115.272,115.309,True,False,False,False,True,False,False,False,False,False,False,False,115.266,115.137,115.119,114.996
2022.01.03,02:00,115.306,115.361,115.307,115.334,True,False,False,False,True,False,False,False,False,False,False,False,115.273,115.146,115.125,115.001
2022.01.03,03:00,115.334,115.341,115.266,115.281,False,False,False,False,False,True,False,False,False,False,False,False,115.295,115.156,115.131,115.005
2022.01.03,04:00,115.289,115.307,115.239,115.262,False,False,True,False,False,False,False,False,False,False,False,False,115.296,115.162,115.135,115.01
2022.01.03,05:00,115.26,115.272,115.147,115.163,False,False,True,False,False,False,False,False,False,False,False,False,115.293,115.168,115.138,115.013
2022.01.03,06:00,115.174,115.175,115.058,115.081,False,False,False,False,False,True,False,False,False,False,False,False,115.27,115.169,115.138,115.016
2022.01.03,07:00,115.078,115.094,114.992,115.063,False,False,False,False,False,True,False,False,False,False,False,False,115.224,115.169,115.137,115.018
2022.01.03,08:00,115.064,115.14,115.049,115.077,True,False,False,False,True,False,False,False,False,False,False,False,115.17,115.167,115.135,115.02
2022.01.03,09:00,115.067,115.166,114.946,115.147,True,False,False,False,False,True,False,False,False,False,False,False,115.129,115.165,115.133,115.023
2022.01.03,10:00,115.146,115.334,115.137,115.322,True,False,True,False,False,False,False,False,False,False,False,False,115.106,115.166,115.133,115.026
2022.01.03,11:00,115.303,115.366,115.259,115.29,False,False,False,False,True,False,False,False,False,False,False,False,115.138,115.173,115.137,115.031
2022.01.03,12:00,115.291,115.336,115.241,115.268,False,False,False,False,True,False,False,False,False,False,False,False,115.18,115.181,115.142,115.036
2022.01.03,13:00,115.265,115.337,115.257,115.322,True,False,False,False,True,False,False,False,False,False,False,False,115.221,115.188,115.144,115.04
2022.01.03,14:00,115.321,115.323,115.267,115.278,False,False,False,False,False,True,False,False,False,False,False,False,115.27,115.193,115.149,115.045
2022.01.03,15:00,115.277,115.336,115.26,115.323,True,False,True,False,False,False,False,False,False,False,False,False,115.296,115.201,115.151,115.05
2022.01.03,16:00,115.332,115.348,115.263,115.347,True,False,False,False,False,True,False,True,False,False,False,False,115.296,115.212,115.154,115.055
2022.01.03,17:00,115.341,115.356,115.311,115.31,False,False,False,False,True,False,False,False,False,False,False,False,115.308,115.224,115.158,115.061
2022.01.03,18:00,115.31,115.352,115.3,115.306,False,False,False,False,True,False,False,False,False,False,False,False,115.316,115.233,115.161,115.067
2022.01.03,19:00,115.313,115.356,115.289,115.319,True,False,True,False,False,False,False,False,False,False,False,False,115.313,115.242,115.166,115.072
2022.01.03,20:00,115.33,115.433,115.289,115.359,True,False,False,False,True,False,False,False,False,False,False,False,115.321,115.251,115.171,115.078
2022.01.03,21:00,115.388,115.484,115.341,115.416,True,False,True,False,False,False,False,False,False,False,False,False,115.328,115.26,115.177,115.083
2022.01.03,22:00,115.416,115.627,115.404,115.574,True,False,False,False,True,False,False,False,False,False,False,False,115.342,115.265,115.185,115.089
2022.01.03,23:00,115.594,115.814,115.559,115.718,True,False,False,False,True,False,False,False,False,False,False,False,115.395,115.279,115.195,115.097
2022.01.04,00:00,115.707,115.811,115.703,115.788,True,False,False,False,True,False,False,False,False,False,False,False,115.477,115.297,115.208,115.106
2022.01.04,01:00,115.786,115.8,115.731,115.733,False,False,False,False,True,False,False,False,False,False,False,False,115.571,115.317,115.223,115.116
2022.01.04,02:00,115.746,115.802,115.704,115.78,True,False,False,False,False,True,False,False,False,False,False,False,115.646,115.336,115.236,115.125
2022.01.04,03:00,115.8,115.801,115.653,115.767,False,False,False,False,False,True,False,True,False,False,False,False,115.719,115.354,115.25,115.135
2022.01.04,04:00,115.736,115.853,115.71,115.841,True,False,False,False,False,True,False,False,False,False,False,False,115.757,115.372,115.264,115.145
2022.01.04,05:00,115.843,115.888,115.791,115.837,False,False,True,False,False,False,False,False,False,False,False,False,115.782,115.394,115.278,115.155
2022.01.04,06:00,115.828,115.898,115.808,115.896,True,False,False,False,False,True,False,False,False,False,False,False,115.792,115.417,115.293,115.165
2022.01.04,07:00,115.896,116.172,115.894,116.153,True,False,False,False,True,False,False,False,False,False,False,False,115.824,115.446,115.308,115.175
2022.01.04,08:00,116.144,116.352,116.127,116.304,True,False,False,False,True,False,False,False,False,False,False,False,115.899,115.489,115.329,115.187
2022.01.04,09:00,116.305,116.345,116.238,116.253,False,False,False,False,True,False,False,False,False,False,False,False,116.006,115.539,115.353,115.201
2022.01.04,10:00,116.259,116.337,116.129,116.187,False,False,True,False,False,False,False,False,False,False,False,False,116.089,115.586,115.375,115.214
2022.01.04,11:00,116.237,116.258,116.037,116.085,False,False,False,False,False,True,False,False,False,False,False,False,116.159,115.628,115.397,115.226
2022.01.04,12:00,116.139,116.165,115.953,116.139,True,False,False,False,False,True,False,False,False,True,False,False,116.196,115.658,115.416,115.237
2022.01.04,13:00,116.139,116.197,116.131,116.177,True,False,False,False,True,False,False,False,False,False,False,False,116.194,115.692,115.436,115.249
2022.01.04,14:00,116.17,116.182,116.088,116.173,True,False,False,False,False,True,False,False,False,True,False,False,116.168,115.728,115.458,115.261
2022.01.04,15:00,116.161,116.179,116.079,116.121,False,False,False,False,False,True,False,False,False,False,False,False,116.152,115.763,115.478,115.274
2022.01.04,16:00,116.111,116.145,116.083,116.099,False,False,False,False,True,False,False,False,False,False,False,False,116.139,115.796,115.498,115.287
2022.01.04,17:00,116.1,116.145,116.097,116.123,True,False,False,False,True,False,False,False,False,False,False,False,116.142,115.827,115.52,115.299
2022.01.04,18:00,116.128,116.151,116.098,116.142,True,False,False,False,False,True,False,False,False,False,False,False,116.139,115.858,115.541,115.31
2022.01.04,19:00,116.138,116.234,116.123,116.166,True,False,False,False,True,False,False,False,False,False,False,False,116.132,115.892,115.562,115.322
2022.01.04,20:00,116.174,116.241,116.118,116.19,True,False,True,False,False,False,False,False,False,False,False,False,116.13,115.926,115.584,115.334
2022.01.04,21:00,116.197,116.2,115.906,116.023,False,False,False,False,False,True,False,False,False,False,False,False,116.144,115.961,115.606,115.347
2022.01.04,22:00,116.012,116.057,115.954,115.981,False,False,False,False,True,False,False,False,False,False,False,False,116.129,115.987,115.623,115.357
2022.01.04,23:00,115.987,116.011,115.899,116.0,True,False,False,False,False,True,False,False,False,False,False,False,116.1,116.01,115.638,115.367
2022.01.05,00:00,116.008,116.08,115.952,116.067,True,False,False,False,False,True,False,False,False,False,False,False,116.072,116.027,115.653,115.378
2022.01.05,01:00,116.054,116.1,115.989,116.002,False,False,False,False,True,False,False,False,False,False,False,False,116.052,116.041,115.669,115.389
2022.01.05,02:00,116.003,116.029,115.967,115.985,False,False,True,False,False,False,False,False,False,False,False,False,116.015,116.05,115.684,115.399
2022.01.05,03:00,115.983,116.043,115.91,116.035,True,False,False,False,False,True,False,False,False,False,False,False,116.007,116.06,115.698,115.408
2022.01.05,04:00,116.032,116.043,115.864,115.939,False,False,False,False,False,True,False,False,False,False,False,False,116.018,116.07,115.712,115.418
2022.01.05,05:00,115.918,115.952,115.78,115.855,False,False,False,False,False,True,False,False,False,False,False,False,116.006,116.077,115.724,115.427
2022.01.05,06:00,115.857,115.869,115.729,115.773,False,False,False,False,False,True,False,False,False,False,False,False,115.963,116.077,115.736,115.435
2022.01.05,07:00,115.765,115.793,115.619,115.661,False,False,True,False,False,False,False,False,False,False,False,False,115.917,116.075,115.746,115.442
2022.01.05,08:00,115.669,115.808,115.644,115.788,True,False,True,False,False,False,False,False,False,False,False,False,115.853,116.065,115.756,115.447
2022.01.05,09:00,115.799,115.934,115.736,115.826,True,False,False,False,True,False,False,False,False,False,False,False,115.803,116.051,115.77,115.453
2022.01.05,10:00,115.799,115.831,115.672,115.745,False,False,False,False,False,True,False,False,False,False,False,False,115.781,116.032,115.785,115.46
2022.01.05,11:00,115.731,115.847,115.712,115.792,True,False,False,False,True,False,False,False,False,False,False,False,115.759,116.011,115.799,115.466
2022.01.05,12:00,115.786,115.974,115.764,115.912,True,False,False,False,True,False,False,False,False,False,False,False,115.762,115.995,115.812,115.472
2022.01.05,13:00,115.914,116.001,115.907,115.981,True,False,False,False,True,False,False,False,False,False,False,False,115.813,115.989,115.823,115.48
2022.01.05,14:00,115.969,116.04,115.95,116.003,True,False,False,False,True,False,False,False,False,False,False,False,115.851,115.982,115.837,115.49
2022.01.05,15:00,116.021,116.182,116.001,116.142,True,False,False,False,True,False,False,False,False,False,False,False,115.887,115.975,115.852,115.498
2022.01.05,16:00,116.154,116.167,116.095,116.117,False,False,False,False,False,True,False,False,False,False,False,False,115.966,115.974,115.868,115.508
2022.01.05,17:00,116.122,116.127,116.07,116.08,False,False,False,False,False,True,False,False,False,False,False,False,116.031,115.974,115.885,115.518
2022.01.05,18:00,116.077,116.133,116.066,116.115,True,False,False,False,True,False,False,False,False,False,False,False,116.065,115.973,115.9,115.527
2022.01.05,19:00,116.121,116.134,116.082,116.126,True,False,False,False,False,True,False,False,False,False,False,False,116.091,115.973,115.916,115.537
2022.01.05,20:00,116.124,116.183,116.005,116.09,False,False,True,False,False,False,False,False,False,False,False,False,116.116,115.972,115.932,115.547
2022.01.05,21:00,116.093,116.097,115.886,115.899,False,False,False,False,False,True,False,False,False,False,False,False,116.106,115.969,115.948,115.557
2022.01.05,22:00,115.925,115.954,115.819,115.94,True,False,False,False,False,True,False,False,False,False,False,False,116.062,115.957,115.959,115.565
2022.01.05,23:00,115.946,115.963,115.85,115.871,False,False,True,False,False,False,False,False,False,False,False,False,116.034,115.954,115.971,115.574
2022.01.06,00:00,115.858,115.898,115.826,115.885,True,False,False,False,False,True,False,False,False,False,False,False,115.985,115.95,115.98,115.582
2022.01.06,01:00,115.883,115.974,115.84,115.856,False,False,False,False,True,False,False,False,False,False,False,False,115.937,115.945,115.986,115.59
2022.01.06,02:00,115.863,115.9,115.785,115.871,True,False,False,False,False,True,False,False,False,False,False,False,115.89,115.937,115.989,115.598
2022.01.06,03:00,115.883,115.951,115.85,115.87,False,False,False,False,True,False,False,False,False,False,False,False,115.885,115.931,115.991,115.607
2022.01.06,04:00,115.869,115.913,115.67,115.776,False,False,False,False,False,True,False,False,False,False,False,False,115.871,115.927,115.993,115.615
2022.01.06,05:00,115.789,115.799,115.656,115.738,False,False,False,False,False,True,False,False,False,False,False,False,115.852,115.917,115.993,115.622
2022.01.06,06:00,115.748,115.89,115.731,115.855,True,False,False,False,True,False,False,False,False,False,False,False,115.822,115.908,115.993,115.628
2022.01.06,07:00,115.868,115.878,115.754,115.826,False,False,False,False,False,True,False,False,False,False,False,False,115.822,115.908,115.993,115.636
2022.01.06,08:00,115.797,115.879,115.775,115.819,True,False,False,False,True,False,False,False,False,False,False,False,115.813,115.911,115.993,115.643
2022.01.06,09:00,115.811,115.852,115.696,115.76,False,False,True,False,False,False,False,False,False,False,False,False,115.803,115.917,115.991,115.65
2022.01.06,10:00,115.749,115.865,115.675,115.738,False,False,False,False,True,False,False,False,False,False,False,False,115.8,115.916,115.983,115.656
2022.01.06,11:00,115.767,115.805,115.624,115.745,False,False,False,False,False,True,False,False,False,False,False,False,115.8,115.912,115.972,115.662
2022.01.06,12:00,115.747,115.818,115.688,115.774,True,False,True,False,False,False,False,False,False,False,False,False,115.778,115.912,115.962,115.669
2022.01.06,13:00,115.781,115.833,115.758,115.797,True,False,True,False,False,False,False,False,False,False,False,False,115.767,115.912,115.954,115.675
2022.01.06,14:00,115.81,115.888,115.759,115.844,True,False,True,False,False,False,False,False,False,False,False,False,115.763,115.907,115.948,115.682
2022.01.06,15:00,115.852,115.951,115.811,115.94,True,False,False,False,False,True,False,False,False,False,False,False,115.78,115.901,115.942,115.689
2022.01.06,16:00,115.947,115.952,115.863,115.921,False,False,False,False,False,True,False,False,False,False,False,False,115.82,115.899,115.937,115.698
2022.01.06,17:00,115.903,115.936,115.841,115.84,False,False,False,False,True,False,False,False,False,False,False,False,115.855,115.89,115.932,115.705
2022.01.06,18:00,115.84,115.852,115.834,115.851,True,False,False,False,False,True,False,False,False,False,False,False,115.868,115.879,115.926,115.712
2022.01.06,19:00,115.848,115.893,115.841,115.87,True,False,False,False,True,False,False,False,False,False,False,False,115.879,115.87,115.922,115.721
2022.01.06,20:00,115.864,116.046,115.859,115.94,True,False,False,False,True,False,False,False,False,False,False,False,115.884,115.86,115.916,115.729
2022.01.06,21:00,115.952,115.975,115.87,115.9,False,False,True,False,False,False,False,False,False,False,False,False,115.884,115.853,115.912,115.737
2022.01.06,22:00,115.896,115.937,115.829,115.872,False,False,True,False,False,False,False,False,False,False,False,False,115.88,115.845,115.907,115.746
2022.01.06,23:00,115.873,115.898,115.857,115.865,False,False,False,False,True,False,False,False,False,False,False,False,115.887,115.844,115.901,115.753
2022.01.07,00:00,115.869,115.925,115.858,115.916,True,False,True,False,False,False,False,False,False,False,False,False,115.889,115.841,115.898,115.761
2022.01.07,01:00,115.916,115.928,115.884,115.911,False,False,False,False,False,True,False,False,False,False,False,False,115.899,115.843,115.896,115.767
2022.01.07,02:00,115.909,115.945,115.891,115.935,True,False,False,False,False,True,False,False,False,False,False,False,115.893,115.844,115.894,115.774
2022.01.07,03:00,115.937,115.944,115.842,115.904,False,False,False,False,False,True,False,False,False,False,False,False,115.9,115.847,115.892,115.78
2022.01.07,04:00,115.877,115.931,115.751,115.78,False,False,False,False,True,False,False,False,False,False,False,False,115.906,115.848,115.89,115.787
2022.01.07,05:00,115.786,115.861,115.778,115.832,True,False,False,False,True,False,False,False,False,False,False,False,115.889,115.845,115.886,115.792
2022.01.07,06:00,115.843,115.853,115.799,115.83,False,False,False,False,False,True,False,False,False,False,False,False,115.872,115.847,115.882,115.797
2022.01.07,07:00,115.835,115.841,115.775,115.809,False,False,False,False,False,True,False,False,False,False,False,False,115.856,115.851,115.88,115.802
2022.01.07,08:00,115.798,115.857,115.765,115.844,True,False,False,False,False,True,False,False,False,False,False,False,115.831,115.849,115.879,115.807
2022.01.07,09:00,115.855,115.927,115.686,115.817,False,False,False,False,False,True,False,False,False,False,False,False,115.819,115.849,115.88,115.813
2022.01.07,10:00,115.85,115.881,115.668,115.69,False,False,True,False,False,False,False,False,False,False,False,False,115.826,115.849,115.883,115.82
2022.01.07,11:00,115.693,115.787,115.59,115.612,False,False,False,False,True,False,False,False,False,False,False,False,115.798,115.847,115.881,115.826
2022.01.07,12:00,115.632,115.715,115.581,115.61,False,False,False,False,True,False,False,False,False,False,False,False,115.754,115.842,115.877,115.831
2022.01.07,13:00,115.611,115.666,115.595,115.623,True,False,False,False,True,False,False,False,False,False,False,False,115.715,115.836,115.874,115.836
2022.01.07,14:00,115.623,115.638,115.55,115.575,False,False,False,False,False,True,False,False,False,False,False,False,115.67,115.83,115.871,115.841
2022.01.07,15:00,115.584,115.601,115.549,115.564,False,False,True,False,False,False,False,False,False,False,False,False,115.622,115.821,115.864,115.844
2022.01.07,16:00,115.555,115.617,115.548,115.547,False,False,False,False,True,False,True,False,False,False,False,False,115.597,115.81,115.856,115.846
2022.01.10,00:00,115.8,115.812,115.768,115.802,True,False,False,False,False,True,False,False,False,True,False,False,115.68,115.73,115.787,115.873
2022.01.10,01:00,115.809,115.822,115.785,115.799,False,False,True,False,False,False,False,False,False,False,False,False,115.716,115.727,115.784,115.877
2022.01.10,02:00,115.809,115.823,115.758,115.765,False,False,False,False,True,False,False,False,False,False,False,False,115.763,115.723,115.783,115.881
2022.01.10,03:00,115.775,115.802,115.739,115.801,True,False,False,False,False,True,False,True,False,False,False,False,115.787,115.717,115.78,115.883
2022.01.10,04:00,115.794,115.813,115.645,115.654,False,False,False,False,True,False,False,False,False,False,False,False,115.792,115.711,115.779,115.884
2022.01.10,05:00,115.649,115.685,115.616,115.664,True,False,True,False,False,False,False,False,False,False,False,False,115.764,115.701,115.775,115.883
2022.01.10,06:00,115.666,115.679,115.56,115.57,False,False,True,False,False,False,False,False,False,False,False,False,115.737,115.697,115.771,115.882
2022.01.10,07:00,115.57,115.583,115.297,115.313,False,False,True,False,False,False,False,False,False,False,False,False,115.691,115.686,115.767,115.88
2022.01.10,08:00,115.312,115.326,115.177,115.223,False,False,False,False,False,True,False,False,False,False,False,False,115.6,115.666,115.758,115.875
2022.01.10,09:00,115.242,115.418,115.209,115.405,True,False,False,False,False,True,False,False,False,False,False,False,115.485,115.642,115.745,115.869
2022.01.10,10:00,115.388,115.459,115.239,115.331,False,False,True,False,False,False,False,False,False,False,False,False,115.435,115.625,115.737,115.865
2022.01.10,11:00,115.353,115.383,115.08,115.081,False,True,False,False,True,False,False,False,False,False,False,False,115.368,115.605,115.727,115.859
2022.01.10,12:00,115.109,115.162,115.041,115.161,True,False,False,False,False,True,False,True,False,False,False,False,115.271,115.581,115.714,115.848
2022.01.10,13:00,115.145,115.162,115.051,115.1,False,False,False,False,False,True,False,False,False,False,False,False,115.24,115.563,115.702,115.837
2022.01.10,14:00,115.09,115.24,115.086,115.228,True,False,False,False,True,False,False,False,False,False,False,False,115.216,115.542,115.689,115.825
2022.01.10,15:00,115.222,115.247,115.163,115.222,True,False,False,False,False,True,False,False,False,True,False,False,115.18,115.526,115.678,115.816
2022.01.10,16:00,115.215,115.251,115.193,115.25,True,False,False,False,False,True,False,False,False,False,False,False,115.158,115.512,115.667,115.807
2022.01.10,17:06,115.249,115.266,115.188,115.187,False,False,False,False,True,False,False,False,False,False,False,False,115.192,115.5,115.655,115.798
2022.01.10,18:00,115.249,115.266,115.187,115.22,False,False,False,False,False,True,False,False,False,False,False,False,115.197,115.485,115.64,115.788
2022.01.10,19:00,115.225,115.302,115.211,115.281,True,False,True,False,False,False,False,False,False,False,False,False,115.221,115.471,115.626,115.779
2022.01.10,20:00,115.279,115.334,115.171,115.311,True,False,False,False,False,True,False,False,False,False,False,False,115.232,115.458,115.615,115.771
2022.01.10,21:00,115.316,115.362,115.247,115.343,True,False,False,False,False,True,False,False,False,False,False,False,115.25,115.446,115.604,115.763
2022.01.10,22:00,115.338,115.385,115.306,115.343,True,False,True,False,False,False,False,False,False,False,False,False,115.268,115.437,115.593,115.755
2022.01.10,23:00,115.347,115.386,115.33,115.357,True,False,False,False,True,False,False,False,False,False,False,False,115.3,115.425,115.581,115.747
2022.01.11,00:00,115.371,115.372,115.24,115.247,False,False,False,False,False,True,False,False,False,False,False,False,115.327,115.408,115.571,115.739
2022.01.11,01:00,115.246,115.293,115.225,115.27,True,False,True,False,False,False,False,False,False,False,False,False,115.32,115.386,115.558,115.729
2022.01.11,02:00,115.273,115.279,115.199,115.212,False,False,False,False,False,True,False,False,False,False,False,False,115.312,115.365,115.546,115.722
2022.01.11,03:00,115.221,115.286,115.124,115.263,True,False,False,False,False,True,False,False,False,False,False,False,115.286,115.342,115.532,115.714
2022.01.11,04:00,115.256,115.322,115.222,115.318,True,False,False,False,False,True,False,False,False,False,False,False,115.27,115.321,115.519,115.707
2022.01.11,05:00,115.314,115.417,115.299,115.372,True,False,False,False,True,False,False,False,False,False,False,False,115.262,115.302,115.507,115.699
2022.01.11,06:00,115.374,115.471,115.354,115.458,True,False,True,False,False,False,False,False,False,False,False,False,115.287,115.291,115.496,115.693
2022.01.11,07:00,115.441,115.475,115.349,115.409,False,False,False,False,False,True,False,False,False,False,False,False,115.325,115.283,115.49,115.688
2022.01.11,08:00,115.399,115.5,115.391,115.497,True,False,False,False,False,True,False,False,False,False,False,False,115.364,115.276,115.481,115.681
2022.01.11,09:00,115.496,115.644,115.491,115.604,True,False,False,False,True,False,False,False,False,False,False,False,115.411,115.284,115.475,115.677
2022.01.11,10:00,115.608,115.679,115.514,115.578,False,False,True,False,False,False,False,False,False,False,False,False,115.468,115.299,115.47,115.675
2022.01.11,11:00,115.55,115.578,115.384,115.468,False,False,False,False,False,True,False,False,False,False,False,False,115.509,115.306,115.465,115.673
2022.01.11,12:00,115.464,115.491,115.353,115.395,False,False,True,False,False,False,False,False,False,False,False,False,115.511,115.311,115.458,115.671
2022.01.11,13:00,115.395,115.482,115.383,115.444,True,False,False,False,True,False,False,False,False,False,False,False,115.508,115.324,115.452,115.667
2022.01.11,14:00,115.455,115.457,115.36,115.365,False,False,False,False,False,True,False,False,False,False,False,False,115.498,115.335,115.449,115.663
2022.01.11,15:00,115.365,115.422,115.324,115.365,True,False,True,False,False,False,False,False,True,False,False,False,115.45,115.346,115.444,115.659
2022.01.11,16:00,115.347,115.371,115.271,115.296,False,False,True,False,False,False,False,False,False,False,False,False,115.407,115.351,115.439,115.655
2022.01.11,17:00,115.293,115.303,115.268,115.283,False,False,True,False,False,False,False,False,False,False,False,False,115.373,115.354,115.433,115.649
2022.01.11,18:00,115.276,115.325,115.277,115.314,True,False,False,False,True,False,False,False,False,False,False,False,115.351,115.355,115.428,115.642
2022.01.11,19:00,115.321,115.353,115.293,115.331,True,False,True,False,False,False,False,False,False,False,False,False,115.325,115.361,115.423,115.635
2022.01.11,20:00,115.332,115.355,115.234,115.255,False,False,True,False,False,False,False,False,False,False,False,False,115.318,115.365,115.418,115.627
2022.01.11,21:00,115.251,115.327,115.23,115.279,True,False,False,False,True,False,False,False,False,False,False,False,115.296,115.364,115.411,115.618
2022.01.11,22:00,115.293,115.397,115.251,115.341,True,False,True,False,False,False,False,False,False,False,False,False,115.292,115.363,115.404,115.61
2022.01.11,23:00,115.347,115.38,115.309,115.375,True,False,False,False,False,True,False,False,False,False,False,False,115.304,115.363,115.4,115.602
2022.01.12,00:00,115.373,115.402,115.352,115.375,True,False,True,False,False,False,False,False,True,False,False,False,115.316,115.364,115.394,115.595
2022.01.12,01:00,115.383,115.384,115.31,115.344,False,False,False,False,False,True,False,False,False,False,False,False,115.325,115.365,115.386,115.588
2022.01.12,02:00,115.353,115.354,115.306,115.34,False,False,False,False,False,True,False,True,False,False,False,False,115.343,115.368,115.377,115.582
2022.01.12,03:00,115.335,115.43,115.283,115.415,True,False,False,False,False,True,False,False,False,False,False,False,115.355,115.371,115.368,115.576
2022.01.12,04:00,115.403,115.448,115.347,115.351,False,False,False,False,True,False,False,False,False,False,False,False,115.37,115.379,115.36,115.572
2022.01.12,05:00,115.355,115.376,115.289,115.365,True,False,False,False,False,True,False,False,False,False,False,False,115.365,115.383,115.352,115.566
2022.01.12,06:00,115.358,115.465,115.324,115.457,True,False,False,False,False,True,False,False,False,False,False,False,115.363,115.385,115.343,115.561
2022.01.12,07:00,115.455,115.459,115.375,115.383,False,False,False,False,False,True,False,False,False,False,False,False,115.386,115.388,115.34,115.557
2022.01.12,08:00,115.398,115.444,115.354,115.416,True,False,True,False,False,False,False,False,False,False,False,False,115.394,115.385,115.334,115.552
2022.01.12,09:00,115.426,115.471,115.113,115.227,False,False,False,False,False,True,False,False,False,False,False,False,115.394,115.385,115.331,115.549
2022.01.12,10:00,115.207,115.311,115.044,115.099,False,False,False,False,True,False,False,False,False,False,False,False,115.37,115.375,115.329,115.544
2022.01.12,11:00,115.099,115.127,114.83,114.846,False,False,False,False,True,False,False,False,False,False,False,False,115.316,115.354,115.327,115.536
2022.01.12,12:00,114.846,114.895,114.716,114.737,False,False,False,False,True,False,False,False,False,False,False,False,115.194,115.325,115.315,115.526
2022.01.12,13:00,114.728,114.75,114.519,114.534,False,False,True,False,False,False,False,False,False,False,False,False,115.065,115.296,115.304,115.515
2022.01.12,14:00,114.523,114.64,114.521,114.606,True,False,False,False,True,False,False,False,False,False,False,False,114.889,115.261,115.293,115.503
2022.01.12,15:00,114.599,114.607,114.379,114.385,False,False,True,False,False,False,False,False,False,False,False,False,114.764,115.228,115.282,115.492
2022.01.12,16:00,114.386,114.561,114.382,114.533,True,False,False,False,True,False,False,False,False,False,False,False,114.622,115.189,115.267,115.478
2022.01.12,17:00,114.528,114.641,114.495,114.624,True,False,False,False,False,True,False,False,False,False,False,False,114.559,115.155,115.253,115.466
2022.01.12,18:00,114.618,114.685,114.619,114.642,True,False,False,False,True,False,True,False,False,False,False,False,114.536,115.129,115.241,115.454
2022.01.12,19:00,114.68,114.702,114.629,114.639,False,False,False,False,True,False,False,False,False,False,False,False,114.558,115.103,115.229,115.442
2022.01.12,20:00,114.675,114.699,114.573,114.622,False,False,False,False,False,True,False,False,False,False,False,False,114.565,115.076,115.218,115.429
2022.01.12,21:00,114.642,114.655,114.495,114.57,False,False,False,False,False,True,False,False,False,False,False,False,114.612,115.048,115.206,115.416
2022.01.12,22:00,114.565,114.658,114.566,114.622,True,False,False,False,True,False,False,False,False,False,False,False,114.619,115.02,115.192,115.403
2022.01.12,23:00,114.635,114.636,114.522,114.546,False,False,False,False,False,True,False,False,False,False,False,False,114.619,114.994,115.178,115.391
2022.01.13,00:00,114.539,114.598,114.537,114.565,True,False,False,False,True,False,True,False,False,False,False,False,114.6,114.962,115.162,115.378
2022.01.13,01:00,114.565,114.573,114.495,114.56,False,False,False,False,False,True,False,False,False,False,False,False,114.585,114.93,115.147,115.364
2022.01.13,02:00,114.558,114.648,114.55,114.643,True,False,False,False,False,True,False,False,False,False,False,False,114.573,114.897,115.131,115.351
2022.01.13,03:00,114.621,114.647,114.378,114.397,False,False,True,False,False,False,False,False,False,False,False,False,114.587,114.869,115.119,115.338
2022.01.13,04:00,114.408,114.504,114.36,114.49,True,False,False,False,False,True,False,False,False,False,False,False,114.542,114.831,115.101,115.324
2022.01.13,05:00,114.489,114.594,114.485,114.536,True,False,False,False,True,False,False,False,False,False,False,False,114.531,114.794,115.087,115.309
2022.01.13,06:00,114.534,114.574,114.462,114.502,False,False,True,False,False,False,False,False,False,False,False,False,114.525,114.762,115.072,115.296
2022.01.13,07:00,114.52,114.53,114.434,114.527,True,False,False,False,False,True,False,True,False,False,False,False,114.514,114.727,115.056,115.281
2022.01.13,08:00,114.506,114.54,114.238,114.36,False,False,False,False,False,True,False,False,False,False,False,False,114.49,114.69,115.039,115.268
2022.01.13,09:00,114.351,114.384,114.21,114.269,False,False,False,False,False,True,False,False,False,False,False,False,114.483,114.649,115.017,115.253
2022.01.13,10:00,114.279,114.327,114.161,114.309,True,False,False,False,False,True,False,False,False,False,False,False,114.439,114.603,114.994,115.238
2022.01.13,11:00,114.31,114.369,114.069,114.124,False,False,True,False,False,False,False,False,False,False,False,False,114.393,114.567,114.971,115.223
2022.01.13,12:00,114.117,114.149,114.008,114.071,False,False,False,False,False,True,False,False,False,False,False,False,114.318,114.528,114.941,115.206
2022.01.13,13:00,114.056,114.087,113.998,114.073,True,False,False,False,False,True,False,False,False,False,False,False,114.227,114.497,114.911,115.188
2022.01.13,14:00,114.058,114.154,114.057,114.136,True,False,False,False,True,False,False,False,False,False,False,False,114.169,114.47,114.883,115.171
2022.01.13,15:00,114.135,114.151,114.058,114.065,False,False,False,False,True,False,False,False,False,False,False,False,114.143,114.454,114.858,115.155
2022.01.13,16:00,114.068,114.143,114.048,114.14,True,False,False,False,False,True,False,False,False,False,False,False,114.094,114.432,114.83,115.14
2022.01.13,17:00,114.138,114.177,114.107,114.151,True,False,True,False,False,False,False,False,False,False,False,False,114.097,114.423,114.806,115.125
2022.01.13,18:00,114.162,114.189,114.137,114.179,True,False,False,False,False,True,False,False,False,False,False,False,114.113,114.407,114.781,115.11
2022.01.13,19:00,114.184,114.227,114.099,114.106,False,False,False,False,True,False,False,False,False,False,False,False,114.134,114.39,114.759,115.096
2022.01.13,20:00,114.116,114.175,113.907,113.925,False,False,False,False,True,False,False,False,False,False,False,False,114.128,114.368,114.736,115.082
2022.01.13,21:00,113.919,114.026,113.799,113.857,False,False,False,False,True,False,False,False,False,False,False,False,114.1,114.34,114.708,115.065
